net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
ARBOmedia_PL	651342010	eskowo.pl	285274001	2556	487	1110	326
Hi-Media	2000907398	esbgforum.de	289698621	5	5	5	0
SevenOne Media	1272195681	autoplenum.de	300690168	1823602	203199	401856	204609
N24.se	1403231093	filmtipset.se	323192908	271991	74587	87426	14606
ARBOmedia_PL	651342010	zapytajprawnika.pl	325600785	4134	1863	2481	1688
ARBOmedia_PL	651342010	worldofwarcraft.com.pl	326797393	2056	525	1075	332
OMS mobile	2119689184	wzonline.de	470350679	14876	1460	3515	2356
glammedia	235681100	studio5555.de	508168483	7421	4216	4759	952
OMS	1615459509	kreis-anzeiger.de	552936684	40479	8590	12902	4127
stroeer_digital_media	571289945	autosieger.de	559682832	450398	14413	19175	6294
OMS	1615459509	stuttgarter-zeitung.de	573306092	1939757	454521	584559	132655
OMS	1615459509	teckbote.de	595118316	66599	16029	22476	6731
Goldbach Audience	2137767787	autoo.ch	605215170	12039	769	1766	424
BEI_container_fr	671344375	bloischambord.com	606879374	2343	1068	1511	660
HTTPool_CR	70372471	posao.hr	608112878	701168	47136	107563	41805
Styria	1995838100	tele.at	628732331	243752	53485	75992	21039
LPM_LeFigaro	627225677	LPM_LeFigaro_lefigaro	678661348	10959206	4151623	5385694	1818790
TripleDoubleU	1704466471	tischtennis-manager.com	716563486	59173	6968	7877	470
Hi-Media	2000907398	holidaypark.de	745118717	25353	4672	7573	2745
glammedia	235681100	ps3-faces.de	754584387	282	205	232	125
glammedia	235681100	amerikanisch-kochen.de	807090083	65681	24085	30170	9651
glammedia	235681100	rund-magazin.de/blog	813331171	52	18	24	13
glammedia	235681100	gameradio.de	825692899	6385	3561	4273	2188
Informedia_Hu	2088469162	otletkonyha.hu	843691169	79150	14821	23504	8553
OMS	1615459509	goodnews4.de	865392716	11966	3758	5130	1818
ENED_Desmi	2004296860	athinorama.gr	873290323	1807685	163367	306651	171336
Jubii.dk	224986932	rejseplanen.dk	887848299	457620	298846	334393	53548
SevenOne Media	1272195681	testedich.de	899837752	2189495	151938	240954	85036
stroeer_digital_media	571289945	mitfahrzentrale.de	902387248	187453	31833	52604	16480
stroeer_digital_media	571289945	wetter.net	907371728	868069	154420	257522	81976
ASMI	1569905102	finanzen.net	928090405	15568316	2661978	3569862	701647
ENED_JIP Group	7375908	onalert.gr	928944731	654130	94496	150064	62684
ARBOmedia_PL	651342010	Zwierzaki.be	932030065	1583	178	284	112
RMSI	498868272	iberiajournal.com	943617927	129261	15046	25940	1075
RMSI	498868272	automobilrevue.eu	974577767	95092	13896	20836	1040
ARBOmedia_RO	940807539	123start.ro	997223050	136	46	70	26
ARBOmedia_PL	651342010	drukowanka.pl	1018177361	80657	4226	14902	11303
ekstrabladet.dk	156432622	vejret.dk	1080540421	20094	11590	13864	5278
BEI_container_Post	1253937408	dhl.de	1103386743	1604844	565609	834472	369423
ARBOmedia_PL	651342010	opisynk.pl	1138388177	5614	1222	2308	1317
ARBOmedia_PL	651342010	Legia.com.pl	1142136689	15320	1992	4027	1874
Goldbach Audience	2137767787	vornamen.ch/goldbach	1162372450	111300	40547	49983	11538
ENED_Attica	398373777	missbloom.gr	1162945928	934761	64210	121901	66689
HTTPool_BG	1782510139	motoblog.bg	1172197778	580	136	218	139
glammedia	235681100	goldenweek.de	1202897347	305	153	184	57
glammedia	235681100	konsolenschnaeppchen.de	1207806083	49489	15035	19989	5559
stroeer_digital_media	571289945	retro-tv.de	1222169840	1	1	1	1
Goldbach Audience	2137767787	teletext.ch	1237682722	1344661	215318	262977	24989
ARBOmedia_PL	651342010	odlotek.pl	1251298545	19618	680	1623	530
ARBOmedia_PL	651342010	Skutecznyadwokat.pl	1317117937	7	1	2	2
Hi-Media	2000907398	festivalguide.de	1335928349	2688	1560	1976	996
ARBOmedia_RO	940807539	turistik.ro	1337738794	59904	11793	18123	7796
OMS	1615459509	stuttgarter-nachrichten.de	1341137292	1113689	246373	315131	77667
stroeer_digital_media	571289945	mitfahrgelegenheit.de/si	1367596592	2234530	371039	544479	131874
ARBOmedia_PL	651342010	dekster.pl	1373410321	13012	748	2434	1203
ASMI	1569905102	metal-hammer.de	1422731941	500536	186575	259845	127179
OMS	1615459509	abendzeitung-muenchen.de	1425760972	7354049	1869474	2279419	640625
DK-BEI_CONTAINER	896712678	BEI-Firstprivatelease.no	1443768893	37411	12708	15414	2046
Smartclip	35854137	homerj/smartclip	1469849744	327744	24860	33897	5943
ASMI	1569905102	ulmen.tv	1482841477	10112	3966	4866	1306
OMS	1615459509	siegener-zeitung.de	1540769100	7	2	4	1
smartclip_italy	1471916694	viewster.it	1563692877	127579	12552	21021	8807
N24.se	1403231093	ifokus.se	1571723916	1302540	498056	561832	93895
ARBOmedia_PL	651342010	exsite.pl	1587207057	4591937	225245	327036	74944
24media	832047503	techgear.gr	1631108806	148068	47223	67133	33709
glammedia	235681100	mangaka.de	1647883331	1481	644	891	498
OMS	1615459509	mix1.de	1656965228	92469	34205	48640	23700
OMS	1615459509	landauer-zeitung.de	1744409292	187	16	33	14
medienhaus.com	435938190	dornbirn.com	1778787973	13238	5028	7412	3183
Smartclip	35854137	GAN_männlich/smartclip	1835338352	1424025	116118	288263	114273
Goldbach Audience	2137767787	105.ch	1927553538	10299	3667	5192	1726
ARBOmedia_PL	651342010	imperiumtapet.pl	1929149329	11	0	1	1
Clipkit	1934213317	GAN/clipkit	1932364444	36979	11811	17257	7341
SevenOne Media	1272195681	gamestar.de	1984158328	2439511	323510	566948	240393
ARBOmedia_PL	651342010	focus.pl	2004829649	197631	41175	64742	35058
ARBOmedia_PL	651342010	kulty.pl	2090824433	113985	24728	38248	27159
SevenOne Media MAGIC (3rd party Video)	842055044	myvideo.de	2098026395	690623	78267	178628	68235
stroeer_digital_media	571289945	autogazette.de	2142055440	32339	15506	19915	8292
adselect	567149294	etest.de	79813156	357304	57363	116824	46613
glammedia	235681100	y-style.de	87727746	7704	2645	3662	1291
N24.se	1403231093	bokat.se	103143019	308255	112230	162824	39931
OMS	1615459509	gaeubote.de	129269003	82607	15667	22294	6347
Hi-Media	2000907398	triggerfish.de	211775612	1182	547	693	308
stroeer_digital_media	571289945	duden.de	220465615	7426901	2280149	3222109	1263143
IP-Deutschland	2059506885	petspot.de	244560731	3740887	750312	981387	296223
OMS	1615459509	freiepresse.de	249032139	1537712	260687	376679	117741
glammedia	235681100	eonline.com	290820866	74204	32485	40642	15064
RMSI	498868272	alsterradio.de	291262342	14634	4206	6706	2532
stroeer_digital_media	571289945	diagnosia.com/si	304731087	70581	46470	54577	29553
BEI_container_CEE	53552772	BEI-muratordom.pl/okna	308381082	1081	396	667	259
Hi-Media	2000907398	universalmusic.network	324030844	278	109	132	44
ARBOmedia_PL	651342010	tekstomania.pl	329647504	1595	531	960	339
ARBOmedia_PL	651342010	deserektv.pl	340112656	20442	5416	8150	6401
OMS	1615459509	fr-online.de	342255659	1708786	637464	827575	325857
ENED_24Media_mobile	659279516	cosmo.gr/ENED	345155474	68954	21691	32244	18997
kijiji.annunci.ebay.it	308960335	kijiji.it	354369477	17540226	2010988	3245639	958318
TripleDoubleU	1704466471	unitednetworker.com	361933533	2954	1206	1639	578
glammedia	235681100	trennungsschmerzen.de	365203234	214353	50376	58678	13536
ENED_Attica	398373777	e-pcmag.gr	377665415	1	1	1	0
freeXmedia	1516487384	radsport-aktiv.de	499215182	30291	9672	13306	4541
Goldbach Audience	2137767787	meteonews.ch/it	545478241	22570	5543	8022	1974
Clipkit	1934213317	plonki.com/clipkit	586850779	23500	12391	16461	8635
Smartclip	35854137	nacamar/smartclip	587891535	468563	97382	172842	79591
glammedia	235681100	zeitgeschmack.com	605200706	2950	1835	2117	778
ASMI	1569905102	my-entdecker.de	665164676	295260	58520	87898	33440
ARBOmedia_PL	651342010	plfoto.com	679467600	402199	30702	40682	8249
stroeer_digital_media	571289945	auto-news.de	687644303	395985	116631	142198	33663
freeXmedia	1516487384	leichtathletik.de	694737390	304682	77534	97527	16841
ASMI	1569905102	hamburg.de/asmi	730497700	2808766	496953	719152	268917
glammedia	235681100	kohlenhydrate-tabellen.com	759148354	61887	23546	31504	12286
medienhaus.com	435938190	bvz.at	780263300	46698	5556	9265	2944
Berlingske.dk	706025601	berlingske.dk	806553495	1844243	701450	881598	207369
stroeer_digital_media	571289945	citysam.de	817689679	30242	13354	17707	6983
TripleDoubleU	1704466471	phonostar.de	852382557	223872	41294	62095	17575
glammedia	235681100	askmee.de	855701890	294	126	148	84
Smartclip	35854137	deutschland-spielt.de/smartclip	860033039	1207	187	406	285
RMSI	498868272	104.6rtl.com	881629638	160941	30684	43885	11904
LPM_NiceMatin	73977969	LPM_NiceMatin_varmatin	882378919	1018641	221131	300605	83795
Goldbach Audience	2137767787	digitalpostcard.ch	885559329	94894	11149	19172	5587
glammedia	235681100	gratissoft.de	914176770	423	133	174	81
OMS mobile	2119689184	berliner-kurier.de	941010454	420868	53080	89531	54071
ENED_DOL	212246380	tovima.gr	948265890	3738683	758631	993256	338488
Goldbach Audience	2137767787	homestreet.ch/it	995319745	1453	523	730	246
SevenOne Media mobile	126188777	schlagerplanet.de	1003441567	63337	31013	40923	25258
glammedia	235681100	summerlisten.com	1029805122	2193	846	1081	301
Clipkit	1934213317	dshini.net/clipkit	1037744763	454805	11311	14116	1516
Unister	2020431744	shopping.de	1051484118	78875	28845	36036	17339
RMSI	498868272	radioneandertal.de	1096562182	27013	2583	5836	1910
Smartclip	35854137	mtvnick/smartclip	1111221519	248531	25322	52131	28709
stroeer_digital_media	571289945	dogstoday.de	1113405935	4	0	1	1
ARBOmedia_PL	651342010	wedkuje.pl	1179744688	115	69	86	64
viacom	1238261750	spongebob.de	1189753164	171840	18411	30866	11142
RMSI	498868272	gongfm.de	1192630310	12094	3729	5648	2342
SevenOne Media mobile	126188777	sevenload.com_71i	1241727903	71241	10710	21052	11686
OMS mobile	2119689184	usinger-anzeiger.de	1297582166	3438	731	1130	573
RMSI	498868272	radio7.de	1328581638	92130	20459	33551	14779
adscale	1660240041	vivaki_adscale	1336656991	108	52	68	47
freeXmedia	1516487384	raceoffice.org	1393181198	6448	1701	2371	658
Hi-Media	2000907398	sonymusic.network	1404659548	19953	7899	10735	4961
LPM_Amaury	1218387167	LPM_Amaury_paris_etudiant	1407872597	746506	300363	404707	174451
glammedia	235681100	top-download.de	1444710818	24104	4713	8192	3477
glammedia	235681100	der-beauty-blog.de	1499804002	9920	1329	1943	1003
viacom	1238261750	southpark.de	1513574956	1341844	156737	222012	47461
RMSI	498868272	radiokoeln.de	1513664454	115054	24153	35758	9950
LPM_GroupeLVN	783635032	LPM_GroupeLVN_LVNnetwork	1559180686	8615470	1876842	2597440	875222
ARBOmedia_PL	651342010	bramkowo.pl	1579855856	17623	3752	6586	3831
Jubii.dk	224986932	dk.worldsbiggestchat.com	1642967306	572472	26513	29230	1562
Jubii.dk	224986932	boyfriend.dk	1662854282	2	0	1	1
ASMI mobile	246409744	finanzen.net-MOBIL	1689494150	186438	21110	42246	26391
ARBOmedia_PL	651342010	firmy.net	1722424144	68	57	62	41
Krone.at	1129772991	krone.tv	1770543701	129911	39972	62689	37795
stroeer_digital_media	571289945	helles-koepfchen.de	1879739023	350442	102362	146443	63880
glammedia	235681100	dasnagelforum.de	1880232706	1160	633	762	426
LPM_FranceTV	1003426551	LPM_FranceTV_francetvemploi	1881534189	28114	13110	16998	8425
OMS mobile	2119689184	reviersport.de	1925844438	359758	17428	38835	23421
SevenOne Media mobile	126188777	tennis.de	1958487007	8286	1313	2896	1547
OMS	1615459509	svz.de	1984485099	397111	82963	123522	45144
ARBOmedia_PL	651342010	kreskowka.pl	2057193392	74564	7685	20070	15006
freeXmedia	1516487384	notebookinfo.de	2071719342	211346	85011	110155	43453
Goldbach Audience	2137767787	wildeisen.ch	2120947521	973969	294223	324218	17684
RMSI	498868272	radiohochstift.de	2132854150	55560	11489	18771	6539
adselect	567149294	zeitjung.de	28398827	113776	48956	62209	34510
ENED_Capital_mobile	366264316	english.capital.gr	38121433	932	342	440	115
beead	104260390	dromadaire	39978051	563352	104399	179596	79027
freeXmedia	1516487384	gamesaktuell.de	62268021	303598	63301	97823	24477
RMSI	498868272	radioherford.de	88740877	14006	3775	5589	1905
RMSI	498868272	radiobielefeld.de	98765293	48471	11014	17073	6167
Purpur Media Test	497594209	immobilien.net/test	99509118	472678	62178	84118	18720
AA_CT_Coke_mobile	1505609241	coke.de	126297558	21576	6469	10578	5453
stroeer_digital_media	571289945	yatego.com	179860694	1279665	474206	646526	242319
Smartclip	35854137	DE_irokotv/smartclip	211160054	44764	1251	3317	1723
Unister	2020431744	geld.de	334022269	211855	57802	94323	46265
Hi-Media	2000907398	viamichelin.de	374968355	4755389	293289	635871	250442
stroeer_digital_media	571289945	womenweb.de/si	379576310	491788	57335	89509	41450
BEI_container_Post	1253937408	maingau-energie-conversion.de	394953885	216	174	193	111
ARBOmedia_RO	940807539	curierulnational.ro	427545904	56569	24148	30966	15650
HTTPool_BG	1782510139	bliasak.bg	438940728	333138	41041	66604	32153
Krone.at	1129772991	sendung/sport	456570300	325462	66755	115298	63823
RMSI	498868272	radio901.de	458613677	22715	2741	5815	2236
OMS mobile	2119689184	schwarzwaelder-bote.de	469600541	251251	31756	53421	33779
glammedia	235681100	friseur.com	489628681	485831	120236	142509	25016
RMSI	498868272	radiozwickau.de	492133069	28007	3979	6954	2171
glammedia	235681100	gamingtown.de	577160233	155	98	118	71
SevenOne Media mobile	126188777	browsergames.de	646462534	18881	5983	8952	4612
OMS	1615459509	rhein-main-wiki.de	711995762	4067	1865	2437	1097
Goldbach Audience	2137767787	meteotest.ch/de	737560808	14944	4983	7200	2556
ARBOmedia_PL	651342010	oferty.net	756570999	393408	38655	71250	40421
ARBOmedia_PL	651342010	Wcipy.pl	786996471	32365	7527	12700	7930
glammedia	235681100	flashgames.info	795492809	8373	338	611	245
beead	104260390	fille-jeux	829568899	15159	2339	3875	1409
ARBOmedia_RO	940807539	eafacere.ro	843278352	8629	1704	2285	1175
N24.se	1403231093	entreprenor24.se	873131858	7827	4797	5502	1106
glammedia	235681100	stufffeed.de	876516521	1098	314	382	174
freeXmedia	1516487384	readmore.de	906478581	364619	70319	90193	24526
LPM_LeFigaro	627225677	LPM_LeFigaro_avisvin	911191242	202742	77775	102989	34960
ARBOmedia_PL	651342010	softwarepatch.pl	948691319	14603	3063	6391	2856
RMSI	498868272	rpr1.de	962319373	205083	31891	55545	20327
ARBOmedia_RO	940807539	ghidafaceri.ro	964543088	81413	17600	29214	15774
Omnimedia	1629972935	autoscout24.ch/fr	990738980	4468118	957177	1035074	49402
IP-Deutschland	2059506885	rtl.de	990808738	11749105	3113225	4370875	1484252
beead	104260390	mediadico	991020803	603	406	482	169
ARBOmedia_PL	651342010	Kanonierzy.com	1032625751	551195	30762	61613	25624
Styria	1995838100	woche.at	1034228529	930321	112972	139674	29610
glammedia	235681100	iamarockstarkid.com	1053147657	6	4	5	1
Goldbach Media	177654511	moneyhouse.ch/fr	1058173196	167052	75186	98055	37569
ARBOmedia_RO	940807539	ziaruldeiasi.ro	1068029456	607735	116778	164920	76146
OMS	1615459509	da-imnetz.de	1084534034	7278	1465	2529	745
freeXmedia	1516487384	buffed.de	1095644405	1544002	180696	339350	126002
Goldbach Audience	2137767787	hotels-and-more.ch/fr	1110661832	208	131	143	23
mediasports	963038854	goal.com	1116805091	348012	104263	141939	46629
Hi-Media	2000907398	tvinfo.de	1118937123	1891160	484388	684781	191817
HTTPool_BG	1782510139	cosmopolitan.bg	1119384888	552277	45517	86758	47291
ARBOmedia_PL	651342010	tvfilmy.pl	1143208279	137838	10858	23998	12749
glammedia	235681100	unnuetzes.com	1183773545	239473	80076	97661	36622
Hi-Media	2000907398	airport-bremen.de	1187103715	2	0	1	0
ENED_Newsphone_mobile	566680389	vrisko.gr	1188683426	345717	39973	86790	50536
OMS mobile	2119689184	lkz.de	1189682269	6266	588	1601	1069
Russmedia	277779445	austria.com/Russmedia	1194766290	10340	4849	5997	2082
ARBOmedia_PL	651342010	forumsoft4u.org	1217967095	12246	1500	2779	1330
OMS	1615459509	main-ding.de	1247496114	90170	15126	20687	4766
glammedia	235681100	weihnachten-forum.de	1318022313	424	106	144	59
freeXmedia	1516487384	freenet.de/nachrichten	1356022997	197772	46876	75127	35608
Hi-Media	2000907398	snapscouts.de	1356994403	208111	5238	6047	413
IP-Deutschland	2059506885	rtlnitronow.de	1362307170	314421	43801	84302	32984
Unister	2020431744	billigfluege.de	1388371837	1633171	396935	672204	343124
Jubii.dk	224986932	search.jubii.dk	1396323281	145367	17789	32582	12600
OMS	1615459509	ln-online.de	1437009938	396390	96995	135060	43331
OMS	1615459509	westfalen-blatt.de	1444103858	276361	62532	89750	29426
BEI_container_Post	1253937408	yoga-vidya.de	1454788605	205753	58474	78487	22564
Smartclip	35854137	schlagertv/smartclip	1503318198	1656	406	669	416
glammedia	235681100	brash.de	1504808873	3568	1080	1356	604
OMS mobile	2119689184	mt-online.de	1505752189	83021	9945	20212	13437
SevenOne Media mobile	126188777	fem.com	1598877510	108882	33155	49622	26848
ARBOmedia_PL	651342010	polityka.pl	1600198519	548204	110432	176274	110029
freeXmedia	1516487384	outdoorchannel.de	1638809365	2255	645	824	362
BauerMediaKG	626259911	joy.de	1654343204	953740	284551	338148	66928
LPM_CentreFrance	1468130688	LPM_CentreFrance_lejdc	1671069373	418667	71942	101621	35283
RMSI	498868272	rockyfm.de	1703655917	1916	330	687	267
Smartclip	35854137	DE_rumblemedia/smartclip	1710742358	9509	4876	6401	3186
Goldbach Audience	2137767787	radin.ch/fr	1715573832	88997	7643	10359	1562
ARBOmedia_RO	940807539	chip.ro	1802992240	12293	3983	5843	2367
glammedia	235681100	pagenstecher.de	1817152905	36943	23181	27100	13816
ENED_PrimeMedia	1540551690	news.gr	1857150439	902630	145918	211619	95148
glammedia	235681100	hochzeit-traumhaft.de	1864518537	2689	1078	1470	792
glammedia	235681100	verkehrsuebungsplatz-info.de	1867925865	15314	5262	7558	3188
glammedia	235681100	kiobo.blogspot.de	1873139817	235	177	196	86
LPM_CentreFrance	1468130688	LPM_CentreFrance_lyonne	1917767325	470991	84006	116203	33750
Goldbach Audience	2137767787	radio24.ch	1928477032	70420	16179	25194	6588
HTTPool_BA	1063940109	centralna.ba	1938695466	15088	6406	8577	4117
Goldbach Audience	2137767787	telezueri.ch	1950527816	24508	7607	10882	2768
stroeer_digital_media	571289945	sz-online.de	1977912982	1495560	259917	358414	76168
dba.dk	1282754190	dba.dk	1988490411	33618012	8804551	9523478	520868
ARBOmedia_PL	651342010	domy.pl	2016632663	1976073	80955	204871	124861
Goldbach Audience	2137767787	homestreet.ch/de	2054311880	36256	16296	20128	5974
smartclip_italy	1471916694	nhl.it.pfadx	2069153587	7292	2038	2908	1067
LPM_Lagardere	2039924353	LPM_Lagardere_psychologies	2078871870	4248229	1241690	1543543	403605
glammedia	235681100	metropolitan-circus.de	2086869865	1825	957	1144	360
Styria Digital One_Realmedia	1444991359	willhaben.at/sdo	2088265372	37839214	4168865	4927659	547634
ENED_DOL	212246380	in.gr	2111515881	12332232	928882	1362300	376340
Smartclip	35854137	clipfish.de/smartclip	2125411414	251635	46688	66641	21344
HTTPool_BA	1063940109	banjalukalive.com	24392144	280885	40483	69530	29614
Informedia_Hu	2088469162	csaladvilag.hu	51123757	64741	24138	34059	13073
ARBOmedia_PL	651342010	epuls.pl	73734397	449853	10200	17398	8085
beead	104260390	365comedies.com	107101257	1336	267	416	138
