net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
glammedia	235681100	kino7.de	1061748678	81747	1946	3155	1068
glammedia	235681100	stilsucht.de	1092187270	7008	4263	4802	1139
freeXmedia	1516487384	computerbase.de	1108202290	3080121	941161	1215488	435770
24media	832047503	dailymotion.com/gr	1141163625	1166222	193056	320148	170005
OMS	1615459509	rundschau-online.de	1155323791	345893	105289	144436	57945
ENED_Pegasus Interactive	2041758561	sentragoal.gr	1160693723	1977082	241291	355556	117172
Omnimedia	1629972935	cash.ch/om	1188485153	1383281	275943	372184	56303
stroeer_digital_media	571289945	billiger-telefonieren.de	1234480083	455716	118173	186567	62950
ENED_24Media_mobile	659279516	prasinanea.gr/ENED	1267896566	148120	8410	22403	15417
ARBOmedia_PL	651342010	realmadrid.pl	1318537012	1970164	126158	235524	90355
Goldbach Audience	2137767787	finews.ch	1344908453	315338	50422	75341	14348
Goldbach Audience	2137767787	meteo.ch/fr	1350537893	2750	708	1266	513
mediasports	963038854	mytischtennis.de	1412418976	866949	147705	187445	29952
Clipkit	1934213317	heavyrock.tv/clipkit	1460153695	918668	252387	379021	182741
mediasports	963038854	sportal.de/msd	1467795456	2934211	823555	1000182	183328
Smartclip	35854137	rightster/smartclip	1558846867	62869	17567	24350	10618
ENED_24Media_mobile	659279516	scores24.gr/ENED	1590064694	2849	248	533	350
LPM_LeFigaro	627225677	LPM_LeFigaro_leconjugueur	1599348231	1118567	337956	490615	202929
N24.se	1403231093	modette.se	1609306767	529989	332367	361665	33705
glammedia	235681100	360-faces.de	1611771974	581	408	474	280
Goldbach Audience	2137767787	ticinonews.ch	1710651141	1821748	280773	345128	35400
glammedia	235681100	riu-check.de	1712255430	5773	1402	1820	724
smartclip_italy	1471916694	serviziopubblico.it.pf	1830696400	456723	127893	181789	77976
Hi-Media	2000907398	spieletipps.de	1863057280	5099129	1104508	1572590	531357
ARBOmedia_PL	651342010	Trunki.pl	1874197300	705	366	461	176
ARBOmedia_PL	651342010	noweinwestycje.pl	1885816244	12197	1979	3287	1426
OMS	1615459509	eishockeynews.de	1886374255	587818	115059	153894	29148
ARBOmedia_RO	940807539	itbox.ro	1894216461	586882	49382	118965	49530
LPM_LaProvence	1579570310	LPM_LaProvence_laprovenceimmobilier	1911775360	16015	3320	4747	1708
Smartclip	35854137	rockyou/smartclip	1957676563	17027	2740	5140	2593
Krone.at	1129772991	sendung/tvprogramm	1968552217	116202	12725	22023	7298
stroeer_digital_media	571289945	allewetter.de	1999330131	16696	4301	6763	2443
adselect	567149294	immopionier.de	2002312008	116743	12318	21520	8401
SevenOne Media	1272195681	myvideo.de	2098026395	17145821	2074509	3245777	1120913
ASMI	1569905102	musikexpress.de	9068792	81109	38472	46905	17589
glammedia	235681100	videospielkultur.de	29993142	231	118	147	61
Smartclip	35854137	DE_Dzango.tv/smartclip	45527971	1365902	41477	118064	63012
Goldbach Audience	2137767787	freeonline.ch	46707925	9673	4291	4928	574
OMS	1615459509	wormser-zeitung.de	70692767	126038	24209	35676	11547
glammedia	235681100	beauty-tipps.net	148254422	2730	1162	1603	775
OMS	1615459509	aachener-zeitung.de	250938751	399271	118500	153888	45211
RMSI	498868272	radioleverkusen.de	264714714	25075	4406	7123	2313
Clipkit	1934213317	girlsandgames.de/clipkit	311791407	523	302	369	253
smartclip_italy	1471916694	pianetadonna.pf.it	322731072	159571	112669	134554	78469
beead	104260390	parolesmania	351965264	1515421	645830	827780	335010
ARBOmedia_RO	940807539	pensiuni-vile.ro	417161501	3639	784	1345	668
stroeer_digital_media	571289945	caraworld.de	548380035	632804	150657	173527	20404
OMS	1615459509	gifhorner-rundschau.de	560247199	23408	6413	8958	3288
glammedia	235681100	be-mag.com	626421846	4890	1848	2117	349
HTTPool_BG	1782510139	tia.bg	651125125	16096	2639	4356	2693
smartclip_italy	1471916694	iconcert.it	677605024	128	53	74	26
glammedia	235681100	pregolifestyle.de	684466614	265	152	192	69
LPM_LeFigaro	627225677	LPM_LeFigaro_figaro_nautisme	701946519	190654	96975	120890	56577
ARBOmedia_PL	651342010	Lexvin.pl	758665380	17143	11380	13304	10115
glammedia	235681100	www.kalterkaffee.at	818488758	6719	2680	3463	1376
OMS	1615459509	ntz.de	822137279	66272	13815	19973	6484
OMS	1615459509	wiesbadener-tagblatt.de	849977887	60642	17013	23203	8795
BEI_container_Post	1253937408	dhlgiac.com	872821002	5	5	5	2
stroeer_digital_media	571289945	airliners.de	882763843	374015	96183	124968	28337
SevenOne Media MAGIC (3rd party Video)	842055044	reise-videovalis.tv	927392430	4	4	4	2
Hi-Media	2000907398	noeastro.de	927739792	407953	75624	117860	33233
IP-Deutschland	2059506885	frauenzimmer.de	944622319	1040985	388927	502664	199803
LPM_Lagardere	2039924353	LPM_Lagardere_jdd	950050827	1406253	567809	678692	219383
DK-BEI_CONTAINER	896712678	BEI-huscompagniet.dk	950084304	109817	38898	43844	5229
OMS	1615459509	tigersticker.de	954882463	224715	11809	13035	979
SevenOne Media	1272195681	twitch.tv	987921483	493301	73902	136419	71510
Hi-Media	2000907398	feratel.com	1002512656	25159	10343	13715	5515
RMSI	498868272	harmonyfm.de	1007670074	7252	2251	3264	1527
glammedia	235681100	liebenswuerdig.com	1026317814	1694	912	1092	412
glammedia	235681100	forumla.de	1066317910	27398	17159	20083	10745
DK-BEI_CONTAINER	896712678	BEI-DanCenter	1071677488	330	318	324	176
glammedia	235681100	autopixx.de	1076657078	31469	7901	10017	3068
OMS	1615459509	englisch-hilfen.de/oms	1092935231	424694	115289	166640	68369
Clipkit	1934213317	content-one/clipkit	1107725039	179870	9336	14998	2362
ARBOmedia_PL	651342010	spedycje.pl	1125371812	9908	3555	4899	2665
LPM_Mondadori	1043954762	LPM_Mondadori_Diapason	1127688884	10347	3914	5135	1532
OMS	1615459509	mittelbayerische.de	1155393919	862999	217159	297620	104468
DK-BEI_CONTAINER	896712678	BEI-solia_high.no	1161581904	47	38	42	19
ENED_24Media_mobile	659279516	redplanet.gr/ENED	1206758598	95480	1557	7343	5708
ENED_Attica	398373777	playboy.gr	1210174971	21806	1864	4274	1839
ENED_24Media	752387581	dpgr.gr/ENED	1245153191	109214	12258	16334	5466
OMS mobile	2119689184	augsburger-allgemeine.de	1271821546	554567	130030	208762	132356
Hi-Media	2000907398	spielaffe.de	1277067440	5663047	509548	984279	396012
TripleDoubleU	1704466471	reise-preise.de	1288300209	46427	14183	19176	5908
Lokalavisen.dk	1317616800	kanal5.dk	1342367082	396857	171760	195293	23788
RMSI	498868272	radiobrocken.de	1361784698	20604	4814	8068	3820
ARBOmedia_PL	651342010	zamba.pl	1375061380	156077	2744	6249	2299
freeXmedia	1516487384	megatest.de	1407688450	10110	4515	5960	2809
OMS	1615459509	stuttgarter-wochenblatt.de	1448974047	4477	1327	1905	851
ENED_Star_mobile	115073774	star.gr-tv	1449975864	37307	5066	11788	7503
Clipkit	1934213317	spielesite.com/clipkit	1469685775	2966	1120	1352	331
freeXmedia	1516487384	freenet.de/digitalewelt	1486347170	126439	31661	49911	19652
OMS mobile	2119689184	main-spitze.de	1509083338	23324	6545	9635	4945
medienhaus.com	435938190	laendleimmo.at	1521096664	468467	57732	75379	16708
OMS	1615459509	prospekt38.de	1546471551	1188	583	768	332
stroeer_digital_media	571289945	vorname.com	1555872995	2804167	794864	999570	167216
adselect	567149294	nahklick.de	1559152440	106126	40411	50929	14402
stroeer_digital_media	571289945	moviegod.de	1570536195	64830	18543	24567	6950
SevenOne Media mobile	126188777	creadoo.com	1571689747	36542	14306	19014	10262
ekstrabladet-Tablets-dk	752100912	tablets.ekstrabladet.dk	1627243834	6950960	82306	365384	248720
TripleDoubleU	1704466471	med2click.de	1673290929	26787	12051	15512	7001
Numbate	1827486200	lequipe/numbate	1674245122	3	1	2	1
OMS	1615459509	partyface.de	1720583199	25727	1458	2212	572
RMSI	498868272	dance-charts.de	1732532730	58848	25977	35332	17950
beead	104260390	ptitchef	1763683472	295552	272532	278785	152340
glammedia	235681100	spiele-zone.de	1773066710	70192	7790	14289	5031
Berlingske.dk	706025601	business.dk	1810270315	570589	255207	326170	127673
Unister	2020431744	versicherungen.de	1846738954	5276	2372	3214	1605
RMSI	498868272	orientjournal.com	1867439610	60377	12434	17369	1051
RMSI	498868272	dasreiseportal.eu/oms	1890176602	100493	14780	23621	1036
DK-BEI_CONTAINER	896712678	BEI-solia.no	1917063344	1136	467	658	242
Krone.at	1129772991	sendung/suchen	1933242601	9888	2854	4595	2699
OMS	1615459509	nw-news.de	2009372191	1351219	287832	410407	112276
LPM_NiceMatin	73977969	LPM_NiceMatin_nicematin	2010192859	1617195	418295	530659	120848
glammedia	235681100	gutekueche.de	2018405654	40614	13176	18295	8029
Horyzon	2115894781	tchatche.com	2071226247	10522133	584221	1161160	175481
automobile.it	907162169	automobile.it	2114617187	4304844	505681	731367	175409
Goldbach Audience	2137767787	bloodymonday.ch	2140931797	1471	923	1069	251
Jubii.dk	224986932	phosee.dk	2141899422	89927	12924	15359	1715
OMS	1615459509	waltroper-zeitung.de	43250185	28322	6078	8793	2129
medienhaus.com	435938190	bludenz.com	78206402	8538	2611	4088	1841
Smartclip	35854137	msn.de/smartclip	91582125	701676	67480	107785	44947
OMS mobile	2119689184	volksstimme.de	144811348	31118	1202	3987	2687
RMSI	498868272	radionora.de	164201572	667	373	456	200
Unister	2020431744	flug24.de	169522004	450412	101497	183053	82777
OMS	1615459509	braunschweiger-zeitung.de	216869737	642211	145612	197892	49362
medienhaus.com	435938190	tvheute.at	278470114	578071	131563	164669	24423
glammedia	235681100	comicradioshow.com	320473312	1764	770	979	386
ENED_Capital_mobile	366264316	forex.capital.gr	330135984	1030	193	331	274
glammedia	235681100	planet40k.de	382508832	31203	4258	5275	612
beead	104260390	urgenceanimaux	396679034	12733	896	1463	557
OMS mobile	2119689184	allgemeine-zeitung.de	412589652	181897	38447	65314	39303
Goldbach Audience	2137767787	netlog.com/it	422729535	40837	2317	2931	402
ARBOmedia_PL	651342010	PulsBiznesu.pl	566056142	670647	73225	134741	70551
glammedia	235681100	sexdrugsblognroll.com	626455520	625	268	318	111
24media	832047503	iphonehellas.gr	685705731	334439	124091	141433	22928
TripleDoubleU	1704466471	machdudas.de	698460347	75082	14379	18003	4769
ARBOmedia_CZ	1534363118	poslouchej.net	725761698	61774	16031	24534	7546
OMS	1615459509	bodenseeferien.de	728206089	46118	8797	14097	5503
ARBOmedia_PL	651342010	epodatnik.pl	746676942	74050	12363	23393	16534
beead	104260390	gossy	784956314	705291	103412	133538	37204
iqdigital	223088769	finanztreff.de	806352597	4978974	607890	750073	66511
HTTPool_RO	651835008	goodfood.ro	823858100	379853	78124	123318	53614
MSN	2072193066	msn mobile	871944030	507398	131222	156446	36760
glammedia	235681100	modephonie.de	925466112	581	260	327	113
Berlingske.dk	706025601	rejseliv.dk	1019998421	16346	10607	12058	4010
24media	832047503	news247.gr	1021298915	3890256	470373	736069	289068
tape media	444385358	tape_3rd_party	1038277698	216830	74406	111090	62724
MSN	2072193066	lifestyle.de.msn.com	1044170174	6288618	369913	619027	229058
Horyzon	2115894781	le10sport.com	1047812721	1002975	262810	373444	124022
stroeer_digital_media	571289945	openpr.de	1081176269	60313	31660	38069	17603
glammedia	235681100	windows-8-forum.net	1103317440	60911	19401	33435	14130
Goldbach Audience	2137767787	cdt.ch	1148016927	382296	72831	108366	20172
ARBOmedia_PL	651342010	Ujarani.com	1177989582	643706	44726	85095	35371
ARBOmedia_PL	651342010	tekstowo.pl	1202411982	6067763	893292	1662666	1060654
glammedia	235681100	sonoemozioni.blogspot.de	1202467488	28	12	16	6
Goldbach Audience	2137767787	meteonews.ch/de	1214935039	163354	46249	62305	15140
RMSI	498868272	regenbogen.de	1236055588	69151	15290	27441	12681
Goldbach Audience	2137767787	thats-me.ch/de	1257192255	313515	103334	105640	2388
BEI_container_Post	1253937408	deutschepost.de	1277582036	838624	300666	446401	202139
ARBOmedia_PL	651342010	electronicmusic.pl	1303422222	91	68	78	40
OMS	1615459509	echonews.de	1312290217	14057	4847	6838	3248
glammedia	235681100	ge.sty.lt	1327313888	97	71	78	21
glammedia	235681100	amypink.com	1346979808	55096	21288	26504	4714
SevenOne Media mobile	126188777	gesundheit.de	1354166525	151935	71645	94215	53988
OMS	1615459509	nordsee-zeitung.de	1377568777	8810	1348	2263	883
ARBOmedia_PL	651342010	eprzerwa.pl	1388691854	9111	2375	3792	2081
OMS	1615459509	fnp.de	1398284105	382279	119709	159762	58391
ASMI	1569905102	besten.welt.de 	1403887362	83058	45102	53721	17793
IGN	1381851871	ign.com	1432639795	3818292	1077934	1377100	224662
Krone.at	1129772991	sendung/nachrichten	1466376915	360115	69179	116443	60787
smartclip_italy	1471916694	wildtangent.it	1518345034	53167	6686	14922	5096
RMSI	498868272	antennethueringen.de	1541182596	121777	17480	31704	12871
ARBOmedia_PL	651342010	bajer.pl	1550885262	65186	4476	8116	2376
LPM_Mondadori	1043954762	LPM_Mondadori_Guidetele	1579075678	30734	5657	8382	2129
glammedia	235681100	titatoni.blogspot.de	1610166880	20062	9322	11386	2959
glammedia	235681100	elabia.de	1624853376	1523	764	942	368
freeXmedia	1516487384	webauto.de	1635119244	107806	14978	26074	10535
iqdigital	223088769	sz-magazin.sueddeutsche.de	1691501717	563866	221630	279873	85595
OMS	1615459509	recklinghaeuser-zeitung.de	1692990601	49697	10767	16292	4374
OMS	1615459509	muenchen.de	1696039817	201387	78824	108615	44893
glammedia	235681100	fantasticzero.de	1731178080	6027	348	916	201
ARBOmedia_RO	940807539	forum.softpedia.com	1783761895	46094	7981	12928	6544
Goldbach Audience	2137767787	tvo-online.ch	1808983263	16017	6015	7752	2332
Goldbach Audience	2137767787	hockeyfans.ch	1812041311	468271	135371	159840	16520
INTERIA.PL	919528631	interia.pl	1838618571	236311934	11783959	18592086	5461940
glammedia	235681100	burlesque-fashion.com	1839430336	173	116	133	31
BEI_container_Post	1253937408	pneuhage.de	1846569620	14963	2778	5079	2201
OMS	1615459509	weser-kurier.de	1875469993	798399	199399	260188	80065
OMS	1615459509	infranken.de	1899888329	850291	117198	187612	62761
ARBOmedia_PL	651342010	spa24.pl	1903688878	17853	5304	8023	5246
webads.it	1609693476	grooveshark	1903775256	165	8	30	16
OMS mobile	2119689184	muensterschezeitung.de	1907408916	34266	7467	12157	7799
Smartclip	35854137	gameranger/smartclip	1912098669	8524	1538	3074	167
SevenOne Media MAGIC (3rd party Video)	842055044	gamestar.de	1984158328	113	7	35	19
glammedia	235681100	beziehungsecke.de	2034319840	683	206	258	105
Hi-Media	2000907398	mikes-pchilfe.de	2066967962	12758	3389	5004	1848
stroeer_digital_media	571289945	fernsehserien.de	2070507757	2799084	813015	1137363	414388
Goldbach Audience	2137767787	santeweb.ch	2075390943	46489	24610	30675	14574
ENED_JIP Group	7375908	newsit.gr	2077633400	10093225	1000025	1418676	380446
RMSI	498868272	radioemscherlippe.de	2084271172	32805	7270	11124	4037
glammedia	235681100	pferdeinfos.com	2117126368	275	109	151	81
HTTPool_CR	70372471	mama-mami.com	22938943	31957	110	6501	59
Hi-Media	2000907398	simfy.de	44515918	9	6	7	0
ENED_24Media_mobile	659279516	macuser.gr/ENED	81792708	1787	336	637	336
UMM: eCommerce Network	1366369977	erento	137069409	21575	1	4342	0
IP-Deutschland	2059506885	gesuendernet.de	145074189	365692	215434	259313	122370
stroeer_digital_media	571289945	meetic.de	190390977	635268	67675	74990	3361
RMSI	498868272	rsa-sachsen.de	208060024	85112	13183	24899	10872
OMS	1615459509	dewezet.de	224037021	263211	44840	60985	14588
LPM_LaDepeche	1130561691	LPM_LaDepeche_ladepeche	231463875	10500155	1795657	2417160	678332
stroeer_digital_media	571289945	animemanga.de	247065857	271798	44613	66277	22766
OMS	1615459509	wz-net.de	255690909	35591	7773	11160	2909
OMS	1615459509	isenhagener-kreisblatt.de	345756093	4	4	4	0
stroeer_digital_media	571289945	festivalplaner.de	362940417	16720	4130	6140	1940
webads.it	1609693476	riza.it	413385388	1078079	340759	429213	111980
BEI_LPM	852347942	Tradelab-ecotour	413485198	253386	23179	49530	26291
ARBOmedia_PL	651342010	animetv.pl	421896578	6592	1108	2519	1443
SevenOne Media	1272195681	wetter.com	424777385	17399259	1727788	4085549	1656364
ARBOmedia_PL	651342010	Ling.pl	438456546	1249071	99313	205348	92302
HTTPool_CR	70372471	fashion.hr	456175839	171615	32934	50064	22672
OMS	1615459509	schwarzwaelder-bote.de	469600541	1277988	187080	248131	65973
HTTPool_UA	1388958105	mapia.ua	498990977	866660	259343	414915	192388
adselect	567149294	homesolute.com	510250390	437486	49884	91826	17003
automobile.fr	1096135501	automobile-mobile.fr	586576501	3579141	743977	824494	56847
IP-Deutschland	2059506885	voxnow.de	679815629	4397242	580503	911391	246446
ARBOmedia_RO	940807539	badorgood.com	716161115	25571	3024	4447	1584
Politiken.dk	784554209	ibyen.dk	730912233	198993	108709	129727	40426
Smartclip	35854137	GAN_kizi/smartclip	762749633	2	2	2	0
OMS	1615459509	salzgitter-zeitung.de	800596509	96786	24613	34709	11375
Clipkit	1934213317	myvideo.de_Overlays/clipkit	802331885	12993557	1135768	1737582	448003
Politiken.dk	784554209	wulffmorgenthaler.dk	811067369	671	174	259	95
OMS mobile	2119689184	ksta.de	838209832	904326	111212	191100	118170
OMS	1615459509	tageblatt.de	869735357	239323	43885	61280	15512
RMSI	498868272	adrianews.com/oms	874901816	104567	15304	24112	1094
Goldbach Media	177654511	mtv.ch/de	881895063	8	5	6	3
smartclip_italy	1471916694	class.it	895865886	6597	3039	4491	2214
ENED_24Media_mobile	659279516	deltiokairou.gr/ENED	905183172	17714	2948	6315	4577
RMSI	498868272	rt1.de	961030744	67470	24140	34046	14089
stroeer_digital_media	571289945	tvforen.de	1014852481	7	7	7	0
glammedia	235681100	pinkclusive.de	1081445684	2559	1844	2098	1030
stroeer_digital_media	571289945	deutschland-spion.de	1162460705	2194775	389974	416488	17547
SevenOne Media	1272195681	motorvision.deSevenOne	1176059177	753567	484335	573903	261031
OMS	1615459509	lkz.de	1189682269	169917	35046	49981	14253
HTTPool_BG	1782510139	sportline.bg	1192205955	132687	10315	18872	9951
Omnimedia	1629972935	motoscout24.ch/it	1219249679	56313	10997	14097	2259
OMS	1615459509	owl-am-sonntag.de	1274354461	8653	1284	1681	316
Hi-Media	2000907398	kfz.at	1284033870	66	32	43	19
Smartclip	35854137	twitchtv/smartclip	1294239585	1954246	102570	171780	79229
glammedia	235681100	asianfilmweb.de	1335040564	4601	787	1015	214
glammedia	235681100	teccentral.de	1385637940	5383	2716	3777	1819
LPM_Metro	1253086633	LPM_Metro_metro	1452879889	1155	781	852	336
ARBOmedia_CZ	1534363118	skoly.cz	1454635030	162	62	80	26
Politiken.dk	784554209	politiken.tv	1473931977	67707	51562	57664	25233
webads.it	1609693476	ninjamarketing.it	1476669644	5	5	5	0
Goldbach Audience	2137767787	friendscout24.ch/de	1504421907	3798765	562250	595418	13860
HTTPool_BG	1782510139	sportcafe.bg	1520968163	163759	28797	46930	28703
MSN	2072193066	video.de.msn.com	1567646642	851542	150328	276347	164413
Hi-Media	2000907398	kulturnews.de	1585232942	14	3	5	3
OMS	1615459509	lvz-online.de	1624178173	1163000	184668	257415	67720
Goldbach Audience	2137767787	kleinreport.ch	1645467699	13994	6164	7499	2382
beead	104260390	modele-cv-lettre	1672883726	1113805	145477	272880	104704
